TransactionID,Date,BranchCode,CustomerID,TellerID,Amount,TransactionType,Currency
CA00009088,2025-02-03,BR002,C501790,TLR-6120,-429.59,cash withdrawal,CAD
CA00016409,2025-02-14,BR038,C500739,TLR-9806,1314.12,cash withdrawal,CAD
CA00014033,2025-02-10,BR027,C501707,TLR-3701,1331.0,cash deposit,CAD
CA00015175,2025-02-22,BR033,C503443,TLR-7770,1963.42,cash deposit,CAD
CA00016465,2025-02-22,BR039,C501183,TLR-8688,762.66,cash deposit,CAD
CA00008869,2025-02-01,BR001,C502327,TLR-3049,920.48,cash deposit,CAD
CA00013506,2025-02-25,BR025,C503639,TLR-5619,-354.47,cash withdrawal,CAD
CA00011963,2025-02-14,BR017,C500518,TLR-4658,997.49,cash withdrawal,CAD
CA00008719,2025-02-21,BR001,C500288,TLR-8089,839.14,cash deposit,CAD
CA00012922,2025-02-18,BR021,C502627,TLR-2771,282.48,cash deposit,CAD
CA00017171,2025-02-19,BR040,C500107,TLR-5467,1123.11,cash deposit,CAD
CA00016549,2025-02-25,BR039,C503444,TLR-1562,2632.65,cash deposit,CAD
CA00014160,2025-02-21,BR028,C501614,TLR-9521,243.51,cash withdrawal,CAD
CA00014932,2025-02-01,BR031,C503457,TLR-8119,823.69,cash withdrawal,CAD
CA00011196,2025-02-28,BR013,C500501,TLR-4507,1571.45,cash deposit,CAD
CA00016321,2025-02-22,BR038,C501651,TLR-6627,1393.46,cash withdrawal,CAD
CA00014103,2025-02-09,BR028,C500788,TLR-1642,991.69,cash withdrawal,CAD
CA00008863,2025-02-27,BR001,C502561,TLR-4616,1693.65,cash deposit,CAD
CA00009220,2025-02-26,BR003,C503686,TLR-1320,3985.65,cash withdrawal,CAD
CA00012036,2025-02-26,BR017,C501729,TLR-6549,560.15,cash deposit,CAD
CA00012218,2025-02-19,BR018,C503224,TLR-9932,1230.14,cash deposit,CAD
CA00015448,2025-02-08,BR034,C502609,TLR-1325,1878.17,cash withdrawal,CAD
CA00012037,2025-02-28,BR017,C501687,TLR-4282,838.49,cash withdrawal,CAD
CA00015401,2025-02-07,BR034,C501675,TLR-8445,468.13,cash deposit,CAD
CA00014256,2025-02-17,BR029,C503190,TLR-8752,1401.85,cash withdrawal,CAD
CA00012641,2025-02-11,BR020,C500886,TLR-4674,426.81,cash withdrawal,USD
CA00009358,2025-02-15,BR003,C501396,TLR-2933,1538.05,cash withdrawal,CAD
CA00010005,2025-02-08,BR006,C500497,TLR-6338,305.03,cash deposit,CAD
CA00013476,2025-02-18,BR025,C503843,TLR-6913,351.34,cash deposit,CAD
CA00014159,2025-02-14,BR028,C501807,TLR-2112,248.7,cash withdrawal,CAD
CA00015261,2025-02-24,BR033,C503763,TLR-8348,1127.54,cash deposit,CAD
CA00011752,2025-02-24,BR016,C501220,TLR-4689,389.15,cash deposit,CAD
CA00017252,2025-02-14,BR040,C502457,TLR-4026,1361.17,cash deposit,CAD
CA00010560,2025-02-28,BR009,C501500,TLR-4827,2404.99,cash withdrawal,CAD
CA00010955,2025-02-28,BR012,C502040,TLR-3459,1902.05,cash withdrawal,CAD
CA00012242,2025-02-05,BR018,C502628,TLR-7872,2448.27,cash withdrawal,CAD
CA00017498,2025-02-13,BR040,C501015,TLR-9173,5407.51,cash deposit,CAD
CA00010001,2025-02-18,BR006,C502087,TLR-4271,640.13,cash withdrawal,CAD
CA00008967,2025-02-18,BR001,C501437,TLR-9160,618.46,cash deposit,CAD
CA00013727,2025-02-20,BR026,C503037,TLR-8629,-327.02,cash withdrawal,CAD
CA00013969,2025-02-22,BR027,C503217,TLR-9217,789.16,cash withdrawal,CAD
CA00013066,2025-02-15,BR023,C502208,TLR-2321,962.95,cash deposit,CAD
CA00015672,2025-02-17,BR035,C500981,TLR-4580,701.93,cash deposit,CAD
CA00011465,2025-02-25,BR015,C502948,TLR-6971,673.11,cash withdrawal,CAD
CA00015029,2025-02-18,BR032,C500769,TLR-7912,689.27,cash deposit,CAD
CA00009035,2025-02-20,BR002,C503533,TLR-1849,1215.86,cash deposit,CAD
CA00016915,2025-02-23,BR040,C500760,TLR-4891,780.11,cash deposit,CAD
CA00012079,2025-02-23,BR017,C501539,TLR-3844,821.65,cash withdrawal,CAD
CA00015539,2025-02-24,BR035,C501687,TLR-2765,388.02,cash withdrawal,CAD
CA00010108,2025-02-21,BR007,C500242,TLR-5342,387.78,cash deposit,CAD
CA00016418,2025-02-06,BR038,C503991,TLR-9115,1732.99,cash withdrawal,CAD
CA00017134,2025-02-20,BR040,C502086,TLR-1769,455.05,cash deposit,CAD
CA00014708,2025-02-01,BR030,C503683,TLR-4071,846.02,cash withdrawal,CAD
CA00010668,2025-02-16,BR010,C502898,TLR-7760,822.03,cash deposit,CAD
CA00014823,2025-02-22,BR031,C500303,TLR-3874,1726.79,cash withdrawal,CAD
CA00012802,2025-02-28,BR021,C501960,TLR-5403,3645.37,cash deposit,CAD
CA00012877,2025-02-14,BR021,C501541,TLR-5545,3232.54,cash withdrawal,CAD
CA00011066,2025-02-02,BR012,C500815,TLR-5788,1456.32,cash deposit,CAD
CA00015313,2025-02-27,BR034,C500138,TLR-9483,1631.15,cash withdrawal,CAD
CA00011258,2025-02-24,BR014,C500807,TLR-4492,4704.6,cash deposit,CAD
CA00009064,2025-02-19,BR002,C500059,TLR-7263,1780.03,cash deposit,CAD
CA00015573,2025-02-17,BR035,C503891,TLR-9029,2121.72,cash withdrawal,CAD
CA00017148,2025-02-08,BR040,C501061,TLR-5740,450.41,cash deposit,CAD
CA00016463,2025-02-12,BR039,C501941,TLR-1685,908.26,cash withdrawal,CAD
CA00011237,2025-02-01,BR014,C502182,TLR-2051,930.56,cash withdrawal,CAD
CA00016779,2025-02-08,BR040,C501127,TLR-6537,1248.35,cash withdrawal,CAD
CA00012812,2025-02-05,BR021,C503531,TLR-7801,329.47,cash deposit,CAD
CA00015414,2025-02-12,BR034,C501706,TLR-4320,3302.77,cash withdrawal,CAD
CA00011244,2025-02-25,BR014,C502013,TLR-4452,1415.86,cash withdrawal,CAD
CA00014187,2025-02-23,BR028,C501750,TLR-5027,931.93,cash deposit,CAD
CA00015836,2025-02-22,BR036,C501094,TLR-5648,967.32,cash deposit,CAD
CA00014945,2025-02-07,BR031,C500635,TLR-2422,481.59,cash deposit,CAD
CA00011294,2025-02-03,BR014,C502656,TLR-2623,4799.91,cash deposit,CAD
CA00012852,2025-02-09,BR021,C501235,TLR-4353,344.78,cash withdrawal,CAD
CA00013852,2025-02-17,BR026,C503962,TLR-5053,-355.11,cash withdrawal,CAD
CA00016869,2025-02-09,BR040,C501760,TLR-7961,1039.47,cash withdrawal,CAD
CA00015794,2025-02-22,BR036,C502287,TLR-8839,1178.98,cash deposit,CAD
CA00010820,2025-02-20,BR010,C501086,TLR-5791,1318.05,cash withdrawal,CAD
CA00008989,2025-02-03,BR001,C502239,TLR-2541,572.25,cash deposit,CAD
CA00009737,2025-02-02,BR005,C501618,TLR-1256,754.92,cash withdrawal,CAD
CA00016577,2025-02-01,BR039,C500843,TLR-4236,5082.54,cash deposit,CAD
CA00011552,2025-02-27,BR015,C502066,TLR-3662,1650.02,cash deposit,CAD
CA00011724,2025-02-03,BR016,C502227,TLR-3304,936.45,cash deposit,CAD
CA00016020,2025-02-12,BR037,C501348,TLR-1222,875.75,cash deposit,CAD
CA00010169,2025-02-17,BR007,C503212,TLR-6734,712.5,cash deposit,CAD
CA00013828,2025-02-22,BR026,C503260,TLR-2340,266.92,cash deposit,CAD
CA00016037,2025-02-26,BR037,C502163,TLR-3017,707.48,cash withdrawal,CAD
CA00015858,2025-02-27,BR036,C500574,TLR-3617,1812.52,cash deposit,CAD
CA00014553,2025-02-15,BR030,C500872,TLR-7027,337.1,cash withdrawal,CAD
CA00009582,2025-02-13,BR004,C500132,TLR-1705,953.98,cash deposit,CAD
CA00013763,2025-02-19,BR026,C503453,TLR-4637,-1005.42,cash withdrawal,CAD
CA00011655,2025-02-10,BR015,C501207,TLR-9281,965.61,cash deposit,CAD
CA00017228,2025-02-21,BR040,C502278,TLR-6879,1174.57,cash withdrawal,CAD
CA00011640,2025-02-08,BR015,C500381,TLR-6146,772.05,cash deposit,CAD
CA00016860,2025-02-08,BR040,C500518,TLR-4195,549.38,cash deposit,CAD
CA00017439,2025-02-04,BR040,C503012,TLR-4868,490.95,cash deposit,CAD
CA00009847,2025-02-14,BR006,C502520,TLR-9091,1037.4,cash deposit,CAD
CA00017330,2025-02-04,BR040,C501306,TLR-2207,1419.23,cash withdrawal,CAD
CA00012849,2025-02-23,BR021,C500167,TLR-5841,1363.42,cash deposit,CAD
CA00012274,2025-02-21,BR018,C503572,TLR-1080,408.18,cash deposit,CAD
CA00009980,2025-02-06,BR006,C503183,TLR-9087,2678.08,cash deposit,CAD
CA00009259,2025-02-22,BR003,C503574,TLR-1109,1130.41,cash withdrawal,CAD
CA00010246,2025-02-23,BR007,C500544,TLR-8091,1227.41,cash deposit,CAD
CA00008831,2025-02-11,BR001,C501398,TLR-6601,4382.55,cash deposit,CAD
CA00010051,2025-02-24,BR006,C503484,TLR-5868,253.88,cash withdrawal,CAD
CA00015990,2025-02-07,BR037,C500711,TLR-6365,493.6,cash deposit,CAD
CA00009646,2025-02-25,BR004,C500244,TLR-9775,582.2,cash deposit,CAD
CA00011295,2025-02-16,BR014,C501578,TLR-4626,1292.08,cash withdrawal,CAD
CA00009144,2025-02-05,BR002,C501039,TLR-8662,-1279.54,cash withdrawal,CAD
CA00015160,2025-02-07,BR033,C500941,TLR-5505,143.12,cash deposit,CAD
CA00013359,2025-02-09,BR024,C503752,TLR-8098,509.96,cash deposit,CAD
CA00008945,2025-02-16,BR001,C501912,TLR-7969,788.23,cash withdrawal,CAD
CA00014632,2025-02-03,BR030,C501193,TLR-7534,296.98,cash deposit,CAD
CA00010528,2025-02-17,BR008,C502867,TLR-2354,2485.23,cash deposit,CAD
CA00014385,2025-02-18,BR029,C503950,TLR-8629,1190.35,cash withdrawal,CAD
CA00015121,2025-02-07,BR033,C502400,TLR-2338,1806.18,cash deposit,CAD
CA00012486,2025-02-18,BR019,C503880,TLR-3758,1095.87,cash deposit,CAD
CA00015084,2025-02-12,BR032,C502740,TLR-2892,539.73,cash deposit,CAD
CA00015850,2025-02-01,BR036,C501033,TLR-2147,1830.11,cash withdrawal,CAD
CA00017231,2025-02-04,BR040,C502903,TLR-6487,700.13,cash withdrawal,CAD
CA00009265,2025-02-25,BR003,C500476,TLR-8121,1810.11,cash withdrawal,CAD
CA00010241,2025-02-14,BR007,C500657,TLR-6809,578.79,cash deposit,CAD
CA00016496,2025-02-12,BR039,C502599,TLR-3033,1485.01,cash withdrawal,CAD
CA00010855,2025-02-21,BR011,C502301,TLR-6031,799.38,cash deposit,CAD
CA00010351,2025-02-03,BR008,C503176,TLR-3728,559.59,cash withdrawal,CAD
CA00014329,2025-02-08,BR029,C503610,TLR-2083,1960.7,cash withdrawal,CAD
CA00011759,2025-02-08,BR016,C502365,TLR-4495,470.69,cash withdrawal,CAD
CA00012364,2025-02-27,BR019,C503284,TLR-3394,916.48,cash withdrawal,CAD
CA00011271,2025-02-15,BR014,C500954,TLR-6804,277.29,cash withdrawal,CAD
CA00013634,2025-02-04,BR025,C500875,TLR-4999,281.71,cash deposit,CAD
CA00014532,2025-02-20,BR030,C503041,TLR-3734,398.53,cash withdrawal,CAD
CA00016516,2025-02-15,BR039,C503764,TLR-5951,9427.56,cash deposit,CAD
CA00008988,2025-02-22,BR001,C501636,TLR-1766,2276.37,cash deposit,CAD
CA00012349,2025-02-20,BR019,C500159,TLR-9867,1976.68,cash withdrawal,CAD
CA00014706,2025-02-15,BR030,C502587,TLR-2200,682.03,cash deposit,CAD
CA00014288,2025-02-23,BR029,C501359,TLR-4326,352.97,cash withdrawal,CAD
CA00016259,2025-02-05,BR038,C502463,TLR-4581,778.12,cash withdrawal,CAD
CA00013917,2025-02-02,BR027,C501161,TLR-2348,1087.94,cash deposit,CAD
CA00016000,2025-02-02,BR037,C503215,TLR-3352,1353.37,cash deposit,CAD
CA00009116,2025-02-14,BR002,C501300,TLR-2346,-7160.97,cash withdrawal,CAD
CA00017476,2025-02-19,BR040,C503160,TLR-1277,872.88,cash deposit,CAD
CA00011900,2025-02-05,BR016,C501927,TLR-2401,1365.02,cash deposit,CAD
CA00009963,2025-02-18,BR006,C500943,TLR-9221,532.81,cash withdrawal,CAD
CA00014794,2025-02-09,BR031,C503829,TLR-2165,1507.84,cash withdrawal,CAD
CA00011718,2025-02-23,BR016,C501954,TLR-5567,1087.91,cash deposit,CAD
CA00014677,2025-02-03,BR030,C501588,TLR-7994,1695.75,cash withdrawal,CAD
CA00008728,2025-02-19,BR001,C502074,TLR-8174,190.11,cash deposit,CAD
CA00011477,2025-02-20,BR015,C502542,TLR-6932,1320.32,cash deposit,CAD
CA00017085,2025-02-03,BR040,C501169,TLR-6000,1047.94,cash withdrawal,CAD
CA00013749,2025-02-11,BR026,C501891,TLR-8665,2131.12,cash deposit,CAD
CA00012152,2025-02-24,BR017,C501523,TLR-5228,1066.11,cash deposit,CAD
CA00014319,2025-02-16,BR029,C503978,TLR-3652,1141.47,cash deposit,CAD
CA00015607,2025-02-07,BR035,C500460,TLR-5804,703.6,cash withdrawal,CAD
CA00012339,2025-02-18,BR019,C502673,TLR-1929,717.92,cash withdrawal,CAD
CA00013029,2025-02-08,BR022,C500929,TLR-4448,507.25,cash withdrawal,CAD
CA00017259,2025-02-22,BR040,C502015,TLR-4080,2171.28,cash deposit,CAD
CA00010889,2025-02-11,BR011,C500803,TLR-2406,652.43,cash withdrawal,CAD
CA00017180,2025-02-27,BR040,C503050,TLR-4528,833.19,cash withdrawal,CAD
CA00013792,2025-02-23,BR026,C503703,TLR-8086,256.68,cash deposit,CAD
CA00014533,2025-02-19,BR030,C501504,TLR-6212,2932.2,cash withdrawal,CAD
CA00016735,2025-02-22,BR040,C501274,TLR-5890,2007.63,cash withdrawal,CAD
CA00013982,2025-02-24,BR027,C502854,TLR-3502,406.48,cash withdrawal,CAD
CA00013288,2025-02-10,BR024,C503094,TLR-1187,674.2,cash deposit,CAD
CA00013542,2025-02-25,BR025,C502379,TLR-6409,1960.14,cash deposit,CAD
CA00014253,2025-02-14,BR029,C501582,TLR-1006,641.82,cash deposit,CAD
CA00014273,2025-02-06,BR029,C500111,TLR-4329,921.78,cash withdrawal,CAD
CA00009850,2025-02-28,BR006,C500748,TLR-9013,1711.53,cash withdrawal,CAD
CA00014181,2025-02-24,BR028,C502565,TLR-4486,315.33,cash deposit,CAD
CA00017484,2025-02-14,BR040,C502030,TLR-7509,561.89,cash deposit,CAD
CA00015712,2025-02-22,BR036,C501535,TLR-6719,1530.32,cash deposit,CAD
CA00014830,2025-02-19,BR031,C501600,TLR-8456,652.6,cash withdrawal,CAD
CA00016981,2025-02-18,BR040,C502509,TLR-2439,501.31,cash withdrawal,CAD
CA00015497,2025-02-17,BR035,C501377,TLR-3771,1024.89,cash withdrawal,CAD
CA00011008,2025-02-07,BR012,C500581,TLR-1282,1183.15,cash withdrawal,CAD
CA00016533,2025-02-13,BR039,C502971,TLR-5601,596.76,cash deposit,CAD
CA00011233,2025-02-09,BR014,C502964,TLR-8975,3669.65,cash deposit,CAD
CA00009507,2025-02-06,BR004,C503350,TLR-3375,585.18,cash deposit,CAD
CA00009369,2025-02-09,BR003,C502721,TLR-2770,527.72,cash withdrawal,CAD
CA00014249,2025-02-21,BR029,C502190,TLR-2212,2874.24,cash withdrawal,CAD
CA00017320,2025-02-22,BR040,C502266,TLR-6646,313.4,cash withdrawal,CAD
CA00011016,2025-02-08,BR012,C502066,TLR-5153,938.25,cash deposit,CAD
CA00010323,2025-02-15,BR008,C502316,TLR-8500,1667.0,cash deposit,CAD
CA00016745,2025-02-21,BR040,C500354,TLR-5401,350.91,cash deposit,CAD
CA00011721,2025-02-20,BR016,C500130,TLR-6930,1310.89,cash deposit,CAD
CA00016071,2025-02-14,BR037,C503402,TLR-3173,632.91,cash deposit,CAD
CA00011076,2025-02-25,BR012,C503769,TLR-1809,1208.36,cash deposit,CAD
CA00015197,2025-02-05,BR033,C503935,TLR-3755,474.84,cash withdrawal,CAD
CA00014839,2025-02-10,BR031,C502557,TLR-3121,745.21,cash deposit,CAD
CA00016289,2025-02-06,BR038,C500798,TLR-5013,680.74,cash deposit,CAD
CA00010957,2025-02-28,BR012,C503093,TLR-1363,1910.68,cash withdrawal,CAD
CA00013615,2025-02-04,BR025,C501137,TLR-7646,-402.32,cash withdrawal,CAD
CA00009918,2025-02-02,BR006,C502972,TLR-2038,986.62,cash deposit,CAD
CA00009381,2025-02-08,BR003,C501826,TLR-3277,370.16,cash withdrawal,CAD
CA00011958,2025-02-12,BR017,C501507,TLR-8644,2104.02,cash deposit,CAD
CA00012513,2025-02-03,BR019,C503850,TLR-6874,315.53,cash withdrawal,CAD
CA00013579,2025-02-27,BR025,C502733,TLR-9715,-1352.63,cash withdrawal,CAD
CA00011189,2025-02-23,BR013,C501612,TLR-1950,434.76,cash deposit,CAD
CA00012094,2025-02-28,BR017,C503628,TLR-1654,665.81,cash deposit,CAD
CA00011145,2025-02-01,BR013,C500817,TLR-7723,761.85,cash withdrawal,CAD
CA00010135,2025-02-06,BR007,C502293,TLR-3312,295.56,cash withdrawal,CAD
CA00014712,2025-02-22,BR030,C502772,TLR-4609,3903.83,cash withdrawal,CAD
CA00014414,2025-02-08,BR030,C500282,TLR-9383,1166.45,cash withdrawal,CAD
CA00012768,2025-02-25,BR021,C501168,TLR-6166,245.16,cash deposit,CAD
CA00014003,2025-02-19,BR027,C500089,TLR-6191,314.39,cash withdrawal,CAD
CA00011641,2025-02-03,BR015,C501506,TLR-2766,489.85,cash deposit,CAD
CA00009528,2025-02-05,BR004,C501962,TLR-9933,875.61,cash deposit,CAD
CA00014122,2025-02-28,BR028,C501751,TLR-3602,378.5,cash deposit,CAD
CA00017141,2025-02-20,BR040,C501861,TLR-5540,564.23,cash deposit,CAD
CA00016161,2025-02-05,BR037,C501892,TLR-7933,233.19,cash deposit,CAD
CA00011536,2025-02-19,BR015,C503732,TLR-8949,576.52,cash withdrawal,CAD
CA00016900,2025-02-07,BR040,C503588,TLR-7820,498.2,cash deposit,CAD
CA00014572,2025-02-11,BR030,C502558,TLR-2122,1119.3,cash deposit,CAD
CA00015762,2025-02-28,BR036,C502158,TLR-3103,1067.25,cash deposit,CAD
CA00012162,2025-02-15,BR017,C503008,TLR-7354,384.77,cash deposit,CAD
CA00011473,2025-02-11,BR015,C502107,TLR-5449,1290.07,cash deposit,CAD
CA00011375,2025-02-13,BR014,C500341,TLR-4575,566.06,cash deposit,CAD
CA00013129,2025-02-20,BR023,C500453,TLR-8731,2381.91,cash deposit,CAD
CA00015950,2025-02-21,BR036,C502205,TLR-9803,2191.35,cash deposit,CAD
CA00012909,2025-02-10,BR021,C501040,TLR-6939,672.7,cash deposit,CAD
CA00015340,2025-02-17,BR034,C502423,TLR-8808,598.11,cash deposit,CAD
CA00010186,2025-02-28,BR007,C500517,TLR-2430,1020.77,cash deposit,CAD
CA00015551,2025-02-10,BR035,C501872,TLR-7351,920.18,cash deposit,CAD
CA00015445,2025-02-03,BR034,C502442,TLR-1471,2680.66,cash deposit,CAD
CA00013340,2025-02-25,BR024,C502192,TLR-2688,947.63,cash deposit,CAD
CA00014948,2025-02-18,BR031,C503248,TLR-9575,846.59,cash withdrawal,CAD
CA00013243,2025-02-07,BR024,C502055,TLR-4183,1433.0,cash deposit,CAD
CA00017266,2025-02-08,BR040,C501531,TLR-6852,1083.44,cash deposit,CAD
CA00011738,2025-02-19,BR016,C502763,TLR-4915,609.42,cash deposit,CAD
CA00010811,2025-02-11,BR010,C500439,TLR-7149,560.77,cash deposit,CAD
CA00012928,2025-02-12,BR021,C502762,TLR-8306,666.83,cash withdrawal,CAD
CA00014010,2025-02-10,BR027,C500208,TLR-1388,1817.3,cash withdrawal,CAD
CA00011212,2025-02-07,BR013,C501288,TLR-8145,1175.24,cash withdrawal,CAD
CA00015596,2025-02-28,BR035,C501911,TLR-7452,1608.65,cash withdrawal,CAD
CA00009724,2025-02-14,BR005,C502375,TLR-7395,919.37,cash withdrawal,CAD
CA00010282,2025-02-03,BR007,C502067,TLR-9786,1476.35,cash withdrawal,CAD
CA00012718,2025-02-12,BR020,C500853,TLR-5961,656.33,cash withdrawal,USD
CA00017658,2025-02-26,BR040,C502964,TLR-1482,1316.32,cash deposit,CAD
CA00014781,2025-02-02,BR031,C503097,TLR-9613,1191.78,cash deposit,CAD
CA00010364,2025-02-09,BR008,C502186,TLR-6453,2346.18,cash deposit,CAD
CA00017177,2025-02-17,BR040,C502367,TLR-1228,722.63,cash withdrawal,CAD
CA00015256,2025-02-06,BR033,C500494,TLR-3443,1679.47,cash deposit,CAD
CA00016865,2025-02-04,BR040,C500077,TLR-2337,407.16,cash withdrawal,CAD
CA00010132,2025-02-19,BR007,C500424,TLR-9707,820.9,cash deposit,CAD
CA00013528,2025-02-21,BR025,C502661,TLR-2031,339.11,cash deposit,CAD
CA00010734,2025-02-02,BR010,C500340,TLR-1132,1018.19,cash withdrawal,CAD
CA00009294,2025-02-11,BR003,C503767,TLR-8790,1536.4,cash deposit,CAD
CA00010019,2025-02-17,BR006,C503384,TLR-2117,1373.36,cash deposit,CAD
CA00014990,2025-02-04,BR032,C503532,TLR-1656,703.2,cash withdrawal,CAD
CA00015782,2025-02-24,BR036,C500649,TLR-2915,1021.12,cash deposit,CAD
CA00015052,2025-02-11,BR032,C501936,TLR-6633,482.81,cash deposit,CAD
CA00009864,2025-02-08,BR006,C501277,TLR-3665,495.16,cash withdrawal,CAD
CA00009728,2025-02-09,BR005,C501412,TLR-9234,1899.61,cash withdrawal,CAD
CA00012407,2025-02-15,BR019,C501923,TLR-9690,1077.15,cash withdrawal,CAD
CA00015908,2025-02-02,BR036,C501789,TLR-1994,519.07,cash withdrawal,CAD
CA00010087,2025-02-07,BR007,C503798,TLR-2719,1072.26,cash deposit,CAD
CA00016970,2025-02-04,BR040,C501768,TLR-1798,782.28,cash withdrawal,CAD
CA00009057,2025-02-14,BR002,C501106,TLR-6344,1124.98,cash deposit,CAD
CA00010477,2025-02-06,BR008,C501026,TLR-7914,1139.2,cash deposit,CAD
CA00010653,2025-02-17,BR010,C503952,TLR-5081,935.69,cash withdrawal,CAD
CA00009047,2025-02-13,BR002,C500978,TLR-5040,428.6,cash deposit,CAD
CA00010143,2025-02-17,BR007,C500245,TLR-6231,936.95,cash withdrawal,CAD
CA00009094,2025-02-19,BR002,C500122,TLR-1935,661.24,cash deposit,CAD
CA00008926,2025-02-23,BR001,C502516,TLR-8872,847.61,cash deposit,CAD
CA00012479,2025-02-12,BR019,C500779,TLR-2490,232.44,cash withdrawal,CAD
CA00009042,2025-02-01,BR002,C501299,TLR-6143,-1195.52,cash withdrawal,CAD
CA00017429,2025-02-24,BR040,C503370,TLR-9680,909.74,cash deposit,CAD
CA00012010,2025-02-05,BR017,C503031,TLR-6547,633.47,cash withdrawal,CAD
CA00016425,2025-02-11,BR038,C502908,TLR-8484,3430.9,cash deposit,CAD
CA00015354,2025-02-19,BR034,C500068,TLR-2179,1298.62,cash deposit,CAD
CA00016657,2025-02-26,BR040,C502346,TLR-6173,491.77,cash deposit,CAD
CA00015132,2025-02-28,BR033,C502657,TLR-9851,524.14,cash withdrawal,CAD
CA00015275,2025-02-19,BR033,C501957,TLR-5730,1066.27,cash withdrawal,CAD
CA00014972,2025-02-24,BR031,C502084,TLR-7926,1413.62,cash deposit,CAD
CA00010109,2025-02-25,BR007,C502108,TLR-7779,497.96,cash withdrawal,CAD
CA00011423,2025-02-09,BR014,C500193,TLR-2797,423.14,cash deposit,CAD
CA00012126,2025-02-08,BR017,C500973,TLR-2711,581.62,cash withdrawal,CAD
CA00010952,2025-02-20,BR012,C502259,TLR-5362,1597.48,cash withdrawal,CAD
CA00014310,2025-02-04,BR029,C503043,TLR-5141,2340.94,cash deposit,CAD
CA00016567,2025-02-08,BR039,C501044,TLR-2428,2693.07,cash withdrawal,CAD
CA00015164,2025-02-05,BR033,C500840,TLR-5965,534.13,cash deposit,CAD
CA00009642,2025-02-28,BR004,C503825,TLR-7468,524.86,cash deposit,CAD
CA00015671,2025-02-18,BR035,C500993,TLR-1694,157.01,cash deposit,CAD
CA00017359,2025-02-10,BR040,C502071,TLR-2123,1395.66,cash deposit,CAD
CA00009281,2025-02-06,BR003,C501397,TLR-5099,1033.53,cash withdrawal,CAD
CA00017196,2025-02-17,BR040,C503624,TLR-4645,2856.23,cash deposit,CAD
CA00009736,2025-02-06,BR005,C502416,TLR-4379,882.63,cash deposit,CAD
CA00009632,2025-02-10,BR004,C501874,TLR-1098,507.19,cash withdrawal,CAD
CA00017419,2025-02-07,BR040,C502580,TLR-1517,1677.57,cash deposit,CAD
CA00016810,2025-02-07,BR040,C500465,TLR-3169,1324.53,cash withdrawal,CAD
CA00016287,2025-02-01,BR038,C502152,TLR-1966,862.27,cash withdrawal,CAD
CA00013261,2025-02-14,BR024,C502714,TLR-3385,2837.16,cash withdrawal,CAD
CA00011584,2025-02-15,BR015,C500810,TLR-8213,1860.48,cash withdrawal,CAD
CA00016337,2025-02-02,BR038,C502608,TLR-9364,304.84,cash withdrawal,CAD
CA00011656,2025-02-19,BR015,C500277,TLR-4013,1864.33,cash deposit,CAD
CA00010384,2025-02-06,BR008,C500644,TLR-5087,386.18,cash withdrawal,CAD
CA00017285,2025-02-25,BR040,C503842,TLR-6007,1066.6,cash withdrawal,CAD
CA00014832,2025-02-06,BR031,C503357,TLR-5121,979.24,cash withdrawal,CAD
CA00014300,2025-02-24,BR029,C502216,TLR-7384,261.85,cash withdrawal,CAD
CA00014531,2025-02-18,BR030,C501166,TLR-3858,968.83,cash withdrawal,CAD
CA00016271,2025-02-23,BR038,C502285,TLR-1054,2129.59,cash deposit,CAD
CA00010252,2025-02-01,BR007,C502398,TLR-8776,545.32,cash deposit,CAD
CA00015920,2025-02-03,BR036,C501252,TLR-7445,942.24,cash withdrawal,CAD
CA00011096,2025-02-04,BR012,C501043,TLR-9796,3604.03,cash withdrawal,CAD
CA00017090,2025-02-27,BR040,C501099,TLR-8045,351.75,cash withdrawal,CAD
CA00016134,2025-02-19,BR037,C502007,TLR-4790,1130.23,cash deposit,CAD
CA00014215,2025-02-26,BR028,C502466,TLR-1971,918.32,cash deposit,CAD
CA00015362,2025-02-19,BR034,C501893,TLR-9678,1407.08,cash deposit,CAD
CA00012051,2025-02-04,BR017,C502175,TLR-1471,3676.27,cash withdrawal,CAD
CA00017440,2025-02-11,BR040,C503050,TLR-1724,759.01,cash withdrawal,CAD
CA00013141,2025-02-13,BR023,C502556,TLR-4278,1414.7,cash deposit,CAD
CA00012685,2025-02-17,BR020,C500781,TLR-6097,1145.07,cash deposit,USD
CA00013440,2025-02-24,BR025,C500315,TLR-9117,920.34,cash deposit,CAD
CA00013381,2025-02-17,BR024,C501002,TLR-2241,1137.61,cash deposit,CAD
CA00014762,2025-02-19,BR031,C502613,TLR-6547,1492.47,cash withdrawal,CAD
CA00014291,2025-02-04,BR029,C501270,TLR-3414,418.26,cash deposit,CAD
